entity,doc_id,F1_rules,F1_TBM
ANAT,13585728,0.0,0.6666666666666666
ANAT,13591123,0.0,0.0
ANAT,13605952,0.0,0.0
ANAT,13614118,0.0,0.0
ANAT,13629299,1.0,0.0
ANAT,13629931,0.6666666666666666,0.5
ANAT,13665657,1.0,0.0
ANAT,14098568,0.0,0.0
ANAT,14187071,1.0,0.0
ANAT,14205415,0.0,1.0
ANAT,14218380,0.0,0.0
ANAT,14219866,0.0,0.6666666666666666
ANAT,14238353,1.0,0.0
ANAT,14245748,1.0,0.0
ANAT,14254872,0.0,1.0
ANAT,14262508,0.0,0.0
ANAT,14266189,0.0,0.0
ANAT,14323055,1.0,0.0
ANAT,14371787,1.0,0.0
ANAT,146557,0.0,0.0
ANAT,14706904,1.0,0.0
ANAT,15108613,0.0,0.0
ANAT,15184798,0.0,0.0
ANAT,1532088,1.0,0.0
ANAT,15329823,0.0,1.0
ANAT,15893243,0.6666666666666666,0.6666666666666666
ANAT,15899620,1.0,0.0
ANAT,15921362,0.0,0.0
ANAT,15988371,0.0,0.0
ANAT,16230941,0.0,0.0
ANAT,16604034,1.0,0.6666666666666666
ANAT,17287674,0.0,0.0
ANAT,17349380,0.0,0.0
ANAT,17489325,1.0,0.0
ANAT,17508667,1.0,0.0
ANAT,1792264,0.8,0.0
ANAT,17925667,1.0,1.0
ANAT,18198812,0.0,0.0
ANAT,1859110,0.4,0.0
ANAT,1859113,0.0,0.0
ANAT,20180353,0.0,0.0
ANAT,20225558,0.0,0.0
ANAT,2053749,0.0,0.0
ANAT,20598617,0.0,0.0
ANAT,2129996,0.6666666666666666,0.0
ANAT,214252,0.6666666666666666,0.0
ANAT,218485,0.6666666666666666,0.0
ANAT,23046,0.0,0.0
ANAT,2461179,1.0,0.0
ANAT,2551209,0.0,0.0
ANAT,2779713,1.0,0.0
ANAT,2974146,0.0,0.0
ANAT,3012204,1.0,0.0
ANAT,3048195,1.0,0.0
ANAT,3324915,1.0,0.0
ANAT,3482865,0.0,0.0
ANAT,3535556,0.6666666666666666,0.0
ANAT,3548189,0.0,0.0
ANAT,3634431,0.0,0.0
ANAT,3718152,1.0,1.0
ANAT,4018489,0.0,0.0
ANAT,4020045,0.0,0.0
ANAT,4028899,0.5,0.0
ANAT,411603,0.4,0.6666666666666666
ANAT,4168030,0.0,1.0
ANAT,4184305,0.0,0.0
ANAT,4196755,0.0,0.0
ANAT,4197174,0.0,1.0
ANAT,4211441,0.0,1.0
ANAT,4220721,0.0,0.0
ANAT,4238641,0.0,0.0
ANAT,4265729,1.0,0.6666666666666666
ANAT,4306381,0.0,0.5
ANAT,4417986,0.0,0.0
ANAT,4433099,0.6666666666666666,0.0
ANAT,4539248,0.0,0.0
ANAT,4642863,0.0,0.6666666666666666
ANAT,4706984,0.0,0.0
ANAT,4721577,0.0,0.0
ANAT,4769583,1.0,0.0
ANAT,4802744,0.0,0.0
ANAT,4804379,0.5,0.0
ANAT,4862812,0.0,0.0
ANAT,4920834,0.6666666666666666,0.6666666666666666
ANAT,4965112,1.0,0.0
ANAT,4979480,0.0,0.0
ANAT,4985368,0.0,0.0
ANAT,4985692,1.0,1.0
ANAT,5001461,0.0,0.0
